Customer,Default,card_class,Gender,Education,Marital_Status,Age,Credit_Limit,Jun_Status,May_Status,Apr_Status,Mar_Status,Feb_Status,Jan_Status,Jun_Bill,May_Bill,Apr_Bill,Mar_Bill,Feb_Bill,Jan_Bill,Jun_Payment,May_Payment,Apr_Payment,Mar_Payment,Feb_Payment,Jan_Payment,Jun_PayPercent,May_PayPercent,Apr_PayPercent,Mar_PayPercent,Feb_PayPercent,Jan_PayPercent
26132,0,2,,,1,,4400,-1,-1,-1,-1,-1,-1,33.99,126.3,37.55,99.59,99.52,140.97,126.3,37.55,99.59,99.52,140.97,64.54,1,0.2973,1,0.9993,1,0.4578
2516,0,2,,,2,,7900,-1,-1,-1,-1,-1,-1,25.17,22.06,29.24,0,20.18,0,22.06,29.24,0,20.18,0,10.23,0.8764,1,0,1,0,1
10797,0,2,2,,1,,5800,0,0,0,0,0,0,3275.68,3730.47,3953.73,4155.06,4514.95,4987.04,454.79,339.02,270.18,359.89,557.08,123.12,0.1388,0.0909,0.0683,0.0866,0.1234,0.0247
9527,0,3,,,2,,10900,-1,-1,-2,-1,-1,-2,399.59,38.54,66.45,455.27,-0.17,-0.17,38.82,66.76,457.43,0.17,0,0,0.0971,1,1,0.0004,1,1
21719,1,2,2,2,2,26,4100,0,0,0,0,0,2,2980.56,3020,3066.27,1426.82,992.55,972.03,119.7,106.12,61.56,81.43,0,37.62,0.0402,0.0351,0.0201,0.0571,0,0.0387
7456,1,3,1,1,1,43,11300,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
10598,1,2,,,1,,3400,2,2,2,2,0,0,2340.51,2283.98,2549.78,2488.36,2535.28,2585.62,0,326.85,0,92.34,92.58,106.7,0,0.1431,0,0.0371,0.0365,0.0413
28171,1,1,2,2,2,45,1700,1,3,2,3,2,2,812.28,789.2,855.14,831.57,808.01,867.65,0,88.92,0,0,72.81,0,0,0.1127,0,0,0.0901,0
20382,1,1,1,2,2,24,300,1,2,2,0,0,3,190.49,250.58,241.62,275.58,322.61,308.07,68.4,0,38.48,51.3,0,0,0.3591,0,0.1593,0.1862,0,0
16923,1,1,1,2,1,,1000,-1,-1,2,-1,-1,-2,13.34,46.44,19.77,11.63,-1.71,-15.05,66.21,0,11.63,0,0,0,1,0,0.5883,0,1,1
28288,1,2,2,2,2,32,2400,2,0,0,0,0,0,2324.06,1997.42,1711.23,1262.25,1006.81,666.69,102.84,61.35,68.4,33.07,34.2,29.75,0.0443,0.0307,0.04,0.0262,0.034,0.0446
23753,1,3,2,1,1,58,17100,1,-1,0,-1,0,0,-0.03,1162.18,1294.26,322.88,434.34,658.93,1211.91,1276.04,322.92,171.03,342.03,3265.35,1,1,0.2495,0.5297,0.7875,1
3835,1,1,2,3,1,,1700,2,2,0,0,0,0,1063.52,1037.01,1065.06,1005.17,1029.39,959,0,62.69,34.2,34.2,342,342,0,0.0605,0.0321,0.034,0.3322,0.3566
28947,1,3,2,1,1,37,17100,-1,-1,-1,-1,-1,0,228.93,597.47,516.11,54.28,2099.37,1923.82,597.47,516.11,54.28,2099.37,0,1940.27,1,0.8638,0.1052,1,0,1
22091,1,3,,,1,,10900,0,0,2,0,0,0,10965.72,10706.65,10022.48,9219.81,8484.78,8174.66,427.5,0.75,381.5,311.22,297.54,314.06,0.039,0.0001,0.0381,0.0338,0.0351,0.0384
8992,1,2,2,2,1,,2700,1,2,0,-1,-1,-1,1333.32,1194.64,1159.04,70.62,178.35,128.08,0.21,34.2,70.62,178.35,128.08,47.54,0.0002,0.0286,0.0609,1,0.7181,0.3712
5801,1,2,1,1,1,50,4100,1,-2,-2,-1,0,-1,0,-68.67,-137.35,137.35,68.67,283.83,0,0,343.37,0,283.83,0,1,1,1,0,1,0
9881,1,2,1,1,2,23,6200,2,2,2,2,2,2,5371.93,5406.61,5694.03,5762.26,5905.04,5883.32,171,429.28,212.04,239.4,78.8,211.36,0.0318,0.0794,0.0372,0.0415,0.0133,0.0359
19938,1,2,,,1,,7900,1,-2,-1,-1,-1,-2,0,0,6.19,91.66,0,0,0,6.19,91.66,0,0,0,1,1,1,0,1,1
25364,1,1,2,2,2,25,700,2,2,2,2,0,0,598.36,578.77,694.91,668.37,668.06,660.74,0,136.8,0,13.37,13.2,8.52,0,0.2364,0,0.02,0.0198,0.0129
8090,1,1,1,1,2,24,700,2,2,2,2,2,2,64.67,194.26,186.08,217.03,208.59,247.44,136.8,0,34.2,0,42.31,34.2,1,0,0.1838,0,0.2028,0.1382
19207,1,1,,,1,,1000,2,2,2,2,2,2,816.97,922.24,945.29,919.88,955.86,1013.86,129.96,47.88,0,51.3,78.66,38.1,0.1591,0.0519,0,0.0558,0.0823,0.0376
22815,1,1,2,2,3,44,1700,-1,-1,-1,-1,-1,-1,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,13.34,1,1,1,1,1,1
673,1,2,2,1,2,28,3400,2,0,0,0,0,0,3289.8,2816.1,2803.27,2810.45,2696.33,2710.73,123.12,129.96,102.6,102.6,103.39,102.6,0.0374,0.0461,0.0366,0.0365,0.0383,0.0378
16680,1,2,1,2,2,32,4800,1,2,2,2,2,3,2322.97,2373.89,2316.5,2499.3,2573.72,2590.89,109.44,0,222.3,136.8,68.4,102.6,0.0471,0,0.096,0.0547,0.0266,0.0396
2438,1,1,1,2,2,24,1000,2,0,0,0,2,2,884.1,920.39,941.7,997.79,978.98,1039.1,60.84,47.95,69.84,0,74.97,0,0.0688,0.0521,0.0742,0,0.0766,0
7903,1,1,2,2,1,40,700,0,0,0,0,0,0,495.63,523.4,548.4,564.88,573.91,586.26,46.14,36.94,19.22,17.1,15.6,7.46,0.0931,0.0706,0.035,0.0303,0.0272,0.0127
27923,1,1,,,2,,1000,1,2,2,2,2,0,831.3,807.74,914.27,923.95,854.04,869.54,0,119.7,35.16,0,34.2,112.86,0,0.1482,0.0385,0,0.04,0.1298
29688,1,2,1,2,2,37,8200,2,2,2,0,0,2,1541.39,1577,1548.17,1583.29,1672.48,1701.89,64.98,0,64.98,119.7,54.72,0,0.0422,0,0.042,0.0756,0.0327,0
18824,1,2,,,2,,7200,-2,-1,0,0,0,0,18.54,764.92,814.51,831.16,572.58,109,764.92,62.11,44.56,0,0,0,1,0.0812,0.0547,0,0,0
14542,1,1,2,1,2,31,1700,2,2,3,2,0,0,1672.48,1846.7,1788.59,1736.61,1643.48,1563.08,222.3,0,0,107.05,86.59,58.14,0.1329,0,0,0.0616,0.0527,0.0372
14924,1,2,2,2,2,43,5500,1,-2,-2,-2,-2,-1,0,0,0,0,0,23.77,0,0,0,0,23.77,0,1,1,1,1,1,0
29818,1,1,1,2,2,40,1700,2,0,0,2,0,0,378.18,426.78,474.56,459.78,457.15,454.24,68.4,68.4,34.2,34.2,34.2,68.4,0.1809,0.1603,0.0721,0.0744,0.0748,0.1506
17310,1,2,2,1,1,42,3400,2,2,0,0,0,0,3392.09,3397.43,2190.65,2018.28,1889.52,1629.46,102.6,103.93,113.37,102.6,102.6,102.6,0.0302,0.0306,0.0518,0.0508,0.0543,0.063
1737,1,2,2,2,2,29,2700,2,0,0,0,0,0,2647.63,2582.1,2370.5,2324.64,2284.56,2349.3,91.01,85.81,85.5,102.6,102.6,102.6,0.0344,0.0332,0.0361,0.0441,0.0449,0.0437
414,1,2,2,2,2,27,7900,1,2,0,0,0,0,467.45,432.53,449.22,362.38,315.26,173.33,0,36.39,14.47,10.7,34.2,158.72,0,0.0841,0.0322,0.0295,0.1085,0.9157
24320,1,1,1,2,1,38,300,0,0,2,0,0,2,232.49,275.48,266.86,294.91,325.82,334.48,51.3,0,37.62,34.2,17.24,0,0.2207,0,0.141,0.116,0.0529,0
12237,1,2,1,1,1,49,4800,2,0,0,0,0,0,4655.58,3363.13,2073.44,1359.79,1369.54,1397.58,162.66,123.12,51.3,44.46,45.08,44.7,0.0349,0.0366,0.0247,0.0327,0.0329,0.032
15455,1,1,1,2,2,23,700,2,2,2,0,0,-2,243.85,323.36,313.24,342,0,0,83.96,0,34.2,0,0,0,0.3443,0,0.1092,0,1,1
1938,1,3,2,2,2,27,12300,0,0,0,0,0,0,8172.81,8396.61,8514.74,8683.24,8871.58,9040.84,355.03,309.03,310.06,327.5,322.37,322.68,0.0434,0.0368,0.0364,0.0377,0.0363,0.0357
21421,1,1,2,2,2,27,1700,2,0,0,0,2,2,566.25,614.75,696.52,776.68,805.1,787.52,68.4,102.6,102.6,51.3,0,34.2,0.1208,0.1669,0.1473,0.0661,0,0.0434
29313,1,2,1,2,1,30,3800,2,2,2,2,2,2,3015.35,3098.01,3062.78,2989.42,2926.7,2873.52,249.66,129.96,102.6,106.02,102.6,102.6,0.0828,0.0419,0.0335,0.0355,0.0351,0.0357
5069,1,2,1,2,1,44,4100,-1,2,-1,0,-1,-1,168.81,84.68,194.8,60.26,47.23,36.29,0,194.8,0,47.23,36.29,45.14,0,1,0,0.7838,0.7684,1
858,1,2,2,3,1,43,3400,2,2,2,2,2,2,1726.59,1764.1,1783.22,1802.03,1853.61,1818.62,75.24,68.4,68.4,85.5,0,153.9,0.0436,0.0388,0.0384,0.0474,0,0.0846
13754,1,2,1,1,2,30,6200,1,-2,-2,-2,-1,-1,-6.94,-23.87,-6.6,-23.53,27.94,39.57,0,34.2,0,68.4,34.2,68.4,1,1,1,1,1,1
7170,1,1,1,2,1,51,700,0,0,-2,-2,-2,-2,355.68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
26557,1,1,2,3,1,52,700,2,2,2,2,0,0,194.32,220.15,245.59,270.45,300.31,329.86,34.2,34.2,34.2,34.2,34.2,0,0.176,0.1553,0.1393,0.1265,0.1139,0
11421,1,2,2,2,1,36,7900,-2,-2,-2,-2,-2,-1,6.77,1006.51,784.04,209.3,222.95,412.14,1006.81,786.36,210.91,222.95,413.34,203.42,1,0.7813,0.269,1,1,0.4936
28308,1,2,2,2,2,31,2700,2,0,0,0,0,0,1057.16,964.1,924.94,781.23,703.77,651.48,68.71,59.88,51.3,34.2,26.64,18.64,0.065,0.0621,0.0555,0.0438,0.0379,0.0286
18115,1,2,1,5,2,37,4400,0,0,0,0,0,0,763.86,787.97,700.66,735.2,739.3,761.57,55.3,56.22,56.57,26.47,34.2,34.92,0.0724,0.0713,0.0807,0.036,0.0463,0.0459
29026,1,2,2,1,2,28,3100,2,3,2,0,0,2,3031.04,2953.41,2877.28,2914.7,3089.87,2931.8,0,0,116.28,222.3,0,112.89,0,0,0.0404,0.0763,0,0.0385
27886,1,2,2,3,1,27,2700,0,0,0,0,0,0,820.9,748.54,506.13,218.95,169.29,159.41,103.56,42.44,102.94,69.26,119.7,890.16,0.1262,0.0567,0.2034,0.3163,0.7071,1
25887,1,1,2,2,2,37,1400,1,2,2,2,2,2,260.36,251.13,519.29,500.79,628.77,613.89,0,273.6,0,136.8,0,205.2,0,1,0,0.2732,0,0.3343
20476,1,2,1,1,2,,7200,1,-1,-1,-1,-1,-1,0,19.9,0,19.9,9.95,35.12,19.9,0,19.9,9.95,35.12,9.95,1,0,1,0.5,1,0.2833
13807,1,1,1,2,1,41,1700,2,0,0,0,0,0,1674.36,1651.62,1675.77,255.47,219.09,125.82,87.96,88.99,11.94,24.15,17.1,34.2,0.0525,0.0539,0.0071,0.0945,0.0781,0.2718
6095,1,2,2,1,2,26,2700,-1,-1,-1,0,-1,-1,22.78,22.78,45.55,22.78,22.78,14.23,22.78,45.55,0,22.78,14.23,14.23,1,1,0,1,0.6247,1
19743,1,1,2,2,2,43,700,-1,2,0,0,0,0,221.72,213.17,248.09,277.23,287.9,288.65,0,43.88,38.82,15.29,10.47,10.5,0,0.2058,0.1565,0.0552,0.0364,0.0364
16885,1,1,1,2,2,37,700,0,0,0,0,0,0,533.93,578.9,608.55,634.41,644.67,0,53.93,49.38,41.04,17.1,0,0,0.101,0.0853,0.0674,0.027,0,1
24963,1,2,1,1,1,48,4100,2,-1,-1,-1,-1,-1,12.31,12.31,12.31,12.31,5.13,29.75,12.31,12.31,12.31,5.13,29.75,17.44,1,1,1,0.4167,1,0.5862
29162,1,1,,,2,,300,2,2,2,2,0,0,339.16,226.23,285.74,273.6,307.8,342,116.28,68.4,0,34.2,34.2,307.8,0.3428,0.3023,0,0.125,0.1111,0.9
5145,1,1,1,1,2,23,1700,-1,-1,-1,-2,-2,-2,104.75,123.98,0,0,0,0,123.98,0,0,0,0,0,1,0,1,1,1,1
26447,1,2,2,2,1,,2700,2,0,-1,0,0,0,3074.61,2920.89,2591.98,2663.15,2517.15,2624.88,205.2,2797.18,132.35,157.35,162.48,161.36,0.0667,0.9576,0.0511,0.0591,0.0645,0.0615
20338,1,1,2,2,1,61,1700,3,2,0,0,0,0,1800.94,1751.48,1768,1724.43,1030.96,1032.94,0.14,80.23,73.7,35.77,36.7,42.61,0.0001,0.0458,0.0417,0.0207,0.0356,0.0413
16783,1,1,1,2,2,31,700,0,0,0,0,2,2,451.17,485.71,521.11,587.01,591.45,550.96,42.07,43.26,74.97,23.73,0,107.18,0.0932,0.0891,0.1439,0.0404,0,0.1945
405,1,2,2,1,2,29,5500,2,2,2,2,2,2,5486.77,5605.93,5460.92,5707.74,5817.35,5259.96,256.5,0,395.28,198.36,0,193.37,0.0467,0,0.0724,0.0348,0,0.0368
22641,1,3,2,2,1,33,10900,-1,-1,-1,-1,-1,-1,105.23,56.46,36.25,139.19,92.17,258,56.81,36.25,139.19,92.34,258,121.85,0.5399,0.642,1,0.6634,1,0.4723
5832,1,2,1,1,1,34,4800,2,2,2,2,0,0,3579.06,3596.54,3563.88,3431.15,3513.71,3537.78,171,123.12,0,136.8,136.8,123.22,0.0478,0.0342,0,0.0399,0.0389,0.0348
15501,1,1,1,2,1,28,1700,2,2,2,0,0,0,1615.51,1731.61,1694.47,1691.12,680.14,1306.85,153.9,0,58.58,34.3,23.91,27.36,0.0953,0,0.0346,0.0203,0.0352,0.0209
2472,1,1,1,1,2,29,700,2,2,3,2,2,2,359.51,411.9,395.42,378.94,400.14,422.61,68.4,0,0,27.36,34.2,17.1,0.1903,0,0,0.0722,0.0855,0.0405
12067,1,2,2,3,1,53,2400,2,2,2,2,2,2,1855.38,1894.75,1844.24,1943.04,1985.41,2026.21,88.92,0,150.48,78.66,78.66,71.82,0.0479,0,0.0816,0.0405,0.0396,0.0354
3541,1,2,2,2,1,40,3400,1,2,2,-1,0,-1,155.1,121.27,-72.03,292,13.34,5.13,0,0,364.02,0,5.13,26.68,0,0,1,0,0.3846,1
2435,1,2,2,2,2,25,4100,3,3,2,2,2,2,2977.35,2900.88,2913.63,2610.35,2569.17,2565.38,0,92.34,85.5,109.44,85.5,0,0,0.0318,0.0293,0.0419,0.0333,0
29171,1,2,2,2,2,53,2100,1,2,0,0,0,2,298.74,288.92,313.14,349.73,411.8,400.28,0,34.2,41.93,68.4,0,37.62,0,0.1184,0.1339,0.1956,0,0.094
10181,1,1,2,2,2,25,1400,2,0,0,0,2,2,880.34,915.6,950.55,1003.19,1019.71,1045.73,59.85,60.6,79.04,37.62,47.88,0,0.068,0.0662,0.0832,0.0375,0.047,0
11259,1,2,1,2,1,38,8600,2,0,0,0,-1,-1,2318.35,767.89,467.96,785.57,184.99,153.56,173.74,171.96,517.34,274.56,171.72,206.29,0.0749,0.2239,1,0.3495,0.9283,1
14951,1,2,1,1,1,51,8600,2,2,2,2,2,2,85.06,85.06,85.06,85.06,85.06,85.06,0,0,0,0,0,0,0,0,0,0,0,0
1668,1,2,1,2,1,42,6800,1,2,0,0,2,2,1306,1225.28,656.91,684.79,669.36,672.1,1.5,44.56,52.05,0,37.59,45.79,0.0011,0.0364,0.0792,0,0.0562,0.0681
332,1,2,2,2,2,40,4400,0,0,2,0,0,0,326.92,423.87,406.4,336.05,347.71,433.83,102.6,0,17.1,17.1,92.34,17.1,0.3138,0,0.0421,0.0509,0.2656,0.0394
6350,1,3,1,1,1,39,17100,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2056,1,2,1,3,1,46,4400,1,2,0,0,0,0,909.1,887.7,859.92,794.64,454.07,475.21,3.42,68.4,34.2,23.94,34.2,68.4,0.0038,0.0771,0.0398,0.0301,0.0753,0.1439
9999,1,2,2,2,2,26,2700,-1,2,2,-2,-2,-2,26.68,26.68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
5534,1,2,1,1,2,35,9900,-2,-2,-2,-2,-2,-2,6323.92,4059.57,3338.13,2601.01,1846.59,1087.97,142.48,116.28,88.51,58,38.06,56.33,0.0225,0.0286,0.0265,0.0223,0.0206,0.0518
11463,1,1,2,2,2,22,300,1,2,0,0,0,-2,246.03,237.14,300.48,274.08,0,0,0,68.4,14.71,0,0,0,0,0.2884,0.049,0,1,1
7248,1,1,1,,2,,700,2,2,2,2,4,3,533.04,569.4,550.28,706.16,675.76,655.27,55.03,0,176.06,0,0,0,0.1032,0,0.3199,0,0,0
22766,1,2,2,2,2,36,6200,-1,-1,-1,-1,-1,-2,12.31,76.61,207.63,53.15,0,0,76.61,207.63,53.15,0,0,0,1,1,0.256,0,1,1
3910,1,2,1,2,2,,7500,-1,-1,2,-1,2,2,26.54,53.08,26.54,7588.16,7660.32,7009.53,53.08,0,7588.16,256.5,0.14,342,1,0,1,0.0338,0,0.0488
19832,1,2,2,2,2,36,2700,1,2,2,2,0,0,2790.93,5267.69,2817.57,2728.99,1675.77,1647.11,0,259.92,0.17,68.4,68.4,68.4,0,0.0493,0.0001,0.0251,0.0408,0.0415
12375,1,1,2,2,2,39,700,4,3,2,0,0,0,395.11,378.97,376.92,384.41,392.48,400.41,0,14.36,13.75,14.26,14.47,50.34,0,0.0379,0.0365,0.0371,0.0369,0.1257
20903,1,2,,,1,,6800,3,2,2,7,7,7,83.55,83.55,83.55,83.55,83.55,83.55,0,0,0,0,0,0,0,0,0,0,0,0
18023,1,1,1,2,1,49,1700,0,0,0,0,0,0,1140.43,1146.93,1194.37,1271.97,1345.46,942.59,68.4,119.7,102.6,102.6,171,171,0.06,0.1044,0.0859,0.0807,0.1271,0.1814
7565,1,2,1,1,2,41,4400,-1,-1,-1,-1,-1,-1,47.61,0,23.8,36.8,10.81,23.8,0,23.8,36.8,10.81,23.8,23.8,0,1,1,0.2938,1,1
4993,1,2,1,2,1,36,2700,2,2,2,2,2,2,2635.25,2794.04,2713.67,2781.32,2618.01,2692.05,235.98,0,198.36,0,136.8,68.4,0.0895,0,0.0731,0,0.0523,0.0254
29841,1,3,1,1,1,48,10900,2,2,2,2,2,2,7070.23,6906.07,7366.41,7468.25,7557.41,7695.72,0,625.86,273.6,263.34,263.34,0,0,0.0906,0.0371,0.0353,0.0348,0
9584,1,1,1,1,2,23,700,2,2,2,2,2,2,240.77,270.08,260.67,283.65,274.15,320.86,38.58,0,27.36,0,51.3,27.87,0.1602,0,0.105,0,0.1871,0.0869
23254,1,2,2,2,2,39,6200,-1,-1,-1,-1,-1,-1,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.95,22.95,1,1,1,1,1,1
3186,1,1,1,1,2,28,1000,-1,2,2,0,0,0,40.7,72.06,37.55,37.55,42.68,33.58,37.55,0,0,33.58,5.13,0,0.9226,0,0,0.8943,0.1202,0
3724,1,1,,,2,,1700,2,0,0,0,0,0,1277.37,1359.11,1394.64,1429.32,1467.73,1511.61,102.6,68.4,68.4,61.56,68.4,68.4,0.0803,0.0503,0.049,0.0431,0.0466,0.0452
14700,1,3,,,2,,12300,-1,-1,-1,-1,-1,-1,7.52,94.22,47.2,0,68.37,-0.03,94.22,47.2,0,68.37,0,17.1,1,0.501,0,1,0,1
6000,1,3,2,3,1,,12300,2,0,0,-2,-2,-2,5148.02,5263.38,0,0,0,0,239.4,0,0,0,0,0,0.0465,0,1,1,1,1
15633,1,2,,,2,,3100,1,-1,-1,-1,-1,2,0,28.73,14.36,0,38.99,5.13,28.73,14.36,0,38.99,0,19.49,1,0.4998,0,1,0,1
7969,1,1,1,3,1,45,700,0,0,2,2,2,2,361.63,447.92,430.75,449.97,437.86,473.7,102.94,0,36.59,0,43.09,0,0.2847,0,0.0849,0,0.0984,0
3872,1,1,1,2,2,25,1700,2,0,0,0,0,0,1671.87,1680.35,1657.61,1465.13,1038.93,1015.95,75.24,85.5,70.79,43.3,68.4,36.53,0.045,0.0509,0.0427,0.0296,0.0658,0.036
13329,1,3,2,1,2,31,13300,0,0,0,0,0,0,8622.13,8632.11,6158.53,6088.46,6796.26,5555.58,410.71,256.77,205.2,1354.46,216.86,171,0.0476,0.0297,0.0333,0.2225,0.0319,0.0308
8342,1,3,1,1,2,29,10300,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
20282,1,1,2,,1,,1000,2,2,2,2,3,2,752.16,774.08,788.55,838.11,845.12,826.89,44.46,37,72.88,30.78,0,75.24,0.0591,0.0478,0.0924,0.0367,0,0.091
28752,1,2,2,2,1,43,8200,0,0,0,0,0,0,8348.32,8233.07,8090.11,8249.55,7882.42,8023.66,311.29,294.19,308.24,280.27,280.51,270.25,0.0373,0.0357,0.0381,0.034,0.0356,0.0337
27453,1,2,,,2,,7900,2,0,0,0,0,0,7696.47,7855.77,7840.35,7851.36,7298.96,7483.27,342,376.2,307.8,307.8,307.8,307.8,0.0444,0.0479,0.0393,0.0392,0.0422,0.0411
24101,1,1,1,2,2,24,1000,0,0,0,2,0,0,499.22,534,624.01,603.97,607.67,620.76,53.63,109.44,0,23.94,22.91,51.3,0.1074,0.2049,0,0.0396,0.0377,0.0826
20368,1,1,1,2,2,23,700,1,2,4,3,2,2,380.06,482.56,465.43,448.09,430.75,488.62,119.7,0,0,0,64.98,0,0.315,0,0,0,0.1509,0
10503,1,3,2,2,2,33,12000,0,0,0,0,0,0,11669.04,11246.91,11110.66,10260.14,10474.4,9361.63,478.8,410.4,355.68,410.4,410.4,307.8,0.041,0.0365,0.032,0.04,0.0392,0.0329
8249,1,2,,,2,,4800,1,2,0,0,0,0,2967.23,2891.47,2983.98,3017.36,3083.81,3147.9,0,171,112.86,119.7,119.7,121.41,0,0.0591,0.0378,0.0397,0.0388,0.0386
7877,1,2,2,2,2,24,2700,2,2,2,2,2,2,813.52,790.84,913.14,925.59,946.83,926.51,0,147.06,37.62,41.04,0,85.5,0,0.186,0.0412,0.0443,0,0.0923
11472,1,1,2,2,2,23,700,2,0,0,0,0,0,555.24,610.71,645.08,647.44,671.14,685.68,75.24,55.06,23.22,34.2,30.78,20.49,0.1355,0.0902,0.036,0.0528,0.0459,0.0299
28900,1,1,2,2,1,43,700,2,0,0,2,0,0,449.35,475.89,638.41,618.06,619.7,661.05,44.46,171,0,21.89,51.2,0,0.0989,0.3593,0,0.0354,0.0826,0
24042,1,1,1,3,2,27,700,3,2,2,5,5,4,41.04,41.04,41.04,41.04,41.04,20.52,0,0,0,0,0,0,0,0,0,0,0,0
6493,1,1,2,,1,,1000,2,2,3,3,2,2,956.75,1022.79,1046.66,1020.32,1023.81,1021.28,92.34,51.3,0,37.62,34.2,0,0.0965,0.0502,0,0.0369,0.0334,0
12593,1,2,2,2,1,27,2400,3,2,3,2,0,0,2396.87,2441.16,2368.83,907.91,826.72,842,102.6,0,0,68.4,34.2,34.2,0.0428,0,0,0.0753,0.0414,0.0406
8724,1,1,2,2,1,34,1700,2,2,2,2,0,0,696.89,664.4,669.98,656.95,665.4,1230.38,56.43,27.36,6.84,23.05,21.75,22.57,0.081,0.0412,0.0102,0.0351,0.0327,0.0183
6321,1,1,1,2,2,51,1000,5,4,3,2,3,2,908.04,884.24,859.99,907.98,884.04,864.75,0,0,72.26,0,0,74.93,0,0,0.084,0,0,0.0866
17824,1,1,1,3,2,25,1000,2,0,0,0,0,2,801,828.6,866.32,901.07,940.77,1030.04,51.3,51.3,49.21,54.72,109.44,0,0.064,0.0619,0.0568,0.0607,0.1163,0
2645,1,2,2,2,1,49,5800,1,2,0,0,0,0,5243.61,5096.72,5161.46,4982.56,1148.71,0,0,216.14,172.54,34.2,0,0,0,0.0424,0.0334,0.0069,0,1
3783,1,2,,,2,,4100,-1,-1,2,0,0,-1,6.84,67.92,38.2,14.54,-9.13,49.62,67.92,0,0,0,75.58,0,1,0,0,0,1,0
15564,1,1,,,1,,700,2,0,0,0,0,0,709.48,732.94,675.28,682.05,657.84,658.18,46.96,47.4,40.66,19.49,20.14,20.52,0.0662,0.0647,0.0602,0.0286,0.0306,0.0312
4694,1,2,2,3,1,33,2400,0,0,0,0,0,0,2436.07,2233.43,1716.09,1024.94,1028.77,1004.8,85.5,106.29,68.4,35.84,37.45,32.15,0.0351,0.0476,0.0399,0.035,0.0364,0.032
13391,1,2,,,2,,2100,2,2,2,0,0,0,1234.28,755.24,528.18,468.37,601.85,597.54,68.98,0.17,34.2,171,34.2,20.62,0.0559,0.0002,0.0648,0.3651,0.0568,0.0345
11132,1,2,2,,2,,5100,0,0,0,0,0,0,5009.62,5057.5,5025.96,5034.86,5021.14,3544.86,218.2,156.29,153.9,171,112.86,44.46,0.0436,0.0309,0.0306,0.034,0.0225,0.0125
8008,1,3,2,1,2,29,12300,-1,-1,-1,0,0,0,12.21,104.31,311.84,656.06,1260,363.24,104.31,311.84,376.2,1026,14.64,108.28,1,1,1,1,0.0116,0.2981
24325,1,1,1,3,1,49,1700,1,2,2,2,2,2,1682.85,1747.52,1710.38,1828.64,1721.53,1604.08,102.6,0,171,68.57,0,136.8,0.061,0,0.1,0.0375,0,0.0853
28290,1,1,2,2,2,36,1700,2,0,0,0,0,0,1338.08,1373.78,1417.97,1262.01,632.67,623.94,68.4,68.4,71.48,34.2,22.16,68.4,0.0511,0.0498,0.0504,0.0271,0.035,0.1096
23418,1,2,2,,1,,4800,2,2,0,0,0,2,1175.08,1146.42,1186.23,1210.65,1252.27,1261.74,0,68.4,54.14,61.56,34.2,102.6,0,0.0597,0.0456,0.0508,0.0273,0.0813
17245,1,1,2,2,1,36,1700,2,2,4,3,2,2,1535.48,1711.33,1675.15,1638.08,1669.34,1643.58,212.04,0,0,68.4,5.47,120.56,0.1381,0,0,0.0418,0.0033,0.0734
27373,1,2,,,2,,4100,2,0,0,0,0,0,1780.21,1798.65,1838.18,1876.14,1930.42,1984.69,68.4,68.4,68.4,85.5,85.5,85.5,0.0384,0.038,0.0372,0.0456,0.0443,0.0431
21381,1,1,1,2,1,54,1700,2,2,2,2,2,2,1660.62,1684.01,1663.73,1245.26,1097.38,783.49,61.7,69.94,44.94,43.37,0,83.31,0.0372,0.0415,0.027,0.0348,0,0.1063
13433,1,1,2,,2,,1000,0,0,2,0,-1,-1,487.49,567.65,544.05,548.19,222.33,0,98.84,0,10.98,222.33,0,0,0.2028,0,0.0202,0.4056,0,1
10326,1,1,2,2,1,23,1000,0,0,0,0,2,2,1003.29,1027.61,1022.72,1095.26,1110.78,1056.57,61.56,50.27,119.7,68.4,0,47.88,0.0614,0.0489,0.117,0.0625,0,0.0453
6558,1,2,1,3,1,50,8900,2,0,-1,0,-1,-1,22.4,40.42,36.8,23.8,34.61,18.13,36.8,36.8,0,34.61,18.13,23.8,1,0.9104,0,1,0.5238,1
13853,1,2,2,1,1,25,8600,-1,-1,-1,0,0,0,163.1,229.82,800.04,451.92,279.14,175.72,229.82,800.04,205.2,0,102.6,620.66,1,1,0.2565,0,0.3676,1
29248,1,2,1,3,2,25,2400,1,2,0,0,0,0,2375.09,2298.55,1935.04,854.69,548.43,570.01,0,136.8,51.3,102.6,85.5,171,0,0.0595,0.0265,0.12,0.1559,0.3
8954,1,2,1,3,2,29,5100,1,3,2,2,2,2,1874.26,1812.46,1749.98,1846.08,1800.25,2000.97,0,0,136.8,0,243.74,0,0,0,0.0782,0,0.1354,0
